City,Country,Year,Pop,Longitude,Latitude
Cahokia,United States of America,1700,4e3,-90.19011,38.570879999999995
Cahokia,United States of America,1800,4e3,-90.19011,38.570879999999995
Cahokia,United States of America,1900,4e3,-90.19011,38.570879999999995
Cahokia,United States of America,2000,4e3,-90.19011,38.570879999999995
Cairo,Egypt,1000,167500.0,31.24967,30.062629999999995
Cairo,Egypt,1100,15e4,31.24967,30.062629999999995
Cairo,Egypt,1200,2e5,31.24967,30.062629999999995
Cairo,Egypt,1300,4e5,31.24967,30.062629999999995
Cairo,Egypt,1400,36e4,31.24967,30.062629999999995
Cairo,Egypt,1500,4e5,31.24967,30.062629999999995
Cairo,Egypt,1600,2e5,31.24967,30.062629999999995
Cairo,Egypt,1700,175e3,31.24967,30.062629999999995
Cairo,Egypt,1800,186e3,31.24967,30.062629999999995
Cairo,Egypt,1900,595e3,31.24967,30.062629999999995
Cairo,Egypt,2000,6801e3,31.24967,30.062629999999995
Cairo,Egypt,700,1e5,31.24967,30.062629999999995
Cairo,Egypt,800,1e5,31.24967,30.062629999999995
Cairo,Egypt,900,15e4,31.24967,30.062629999999995
Cajamarquilla,Peru,1400,4e4,-76.91055600000001,-11.985278
Cajamarquilla,Peru,1500,4e4,-76.91055600000001,-11.985278
Cajamarquilla,Peru,1600,4e4,-76.91055600000001,-11.985278
Cajamarquilla,Peru,1700,4e4,-76.91055600000001,-11.985278
Cajamarquilla,Peru,1800,4e4,-76.91055600000001,-11.985278
Cajamarquilla,Peru,1900,4e4,-76.91055600000001,-11.985278
Cajamarquilla,Peru,2000,4e4,-76.91055600000001,-11.985278
Calais,France,1900,59e3,1.8520500000000002,50.9581
Calais,France,2000,59e3,1.8520500000000002,50.9581
Calcutta,India,1800,162e3,88.36304,22.562629999999995
Calcutta,India,1900,1085e3,88.36304,22.562629999999995
Calcutta,India,2000,44e5,88.36304,22.562629999999995
Cali,Colombia,2000,2128e3,-76.5225,3.43722
Cali,Columbia,2000,2128e3,-76.5225,3.43722
Calicut,India,1400,5e4,75.78041,11.258752999999999
Calicut,India,1500,42e3,75.78041,11.258752999999999
Calicut,India,1600,42e3,75.78041,11.258752999999999
Calicut,India,1700,42e3,75.78041,11.258752999999999
Calicut,India,1800,42e3,75.78041,11.258752999999999
Calicut,India,1900,75e3,75.78041,11.258752999999999
Calicut,India,2000,75e3,75.78041,11.258752999999999
Caloocan City,Philippines,2000,1023e3,120.97,14.65
Caltanissetta,Italy,1900,32e3,14.062893,37.49011200000001
Caltanissetta,Italy,2000,32e3,14.062893,37.49011200000001
Cambay,India,1200,5e4,72.61940799999999,22.313114000000002
Cambay,India,1300,6e4,72.61940799999999,22.313114000000002
Cambay,India,1400,6e4,72.61940799999999,22.313114000000002
Cambay,India,1500,65e3,72.61940799999999,22.313114000000002
Cambay,India,1600,7e4,72.61940799999999,22.313114000000002
Cambay,India,1700,35e3,72.61940799999999,22.313114000000002
Cambay,India,1800,37e3,72.61940799999999,22.313114000000002
Cambay,India,1900,31e3,72.61940799999999,22.313114000000002
Cambay,India,2000,31e3,72.61940799999999,22.313114000000002
Cambridge,United Kingdom,1900,38e3,0.119,52.205000000000005
Cambridge,United Kingdom,2000,38e3,0.119,52.205000000000005
Campulung Muscel,Romania,1300,17e3,25.5514,47.5308
Campulung Muscel,Romania,1400,17e3,25.5514,47.5308
Campulung Muscel,Romania,1500,17e3,25.5514,47.5308
Campulung Muscel,Romania,1600,17e3,25.5514,47.5308
Campulung Muscel,Romania,1700,17e3,25.5514,47.5308
Campulung Muscel,Romania,1800,4e3,25.5514,47.5308
Campulung Muscel,Romania,1900,9e3,25.5514,47.5308
Campulung Muscel,Romania,2000,9e3,25.5514,47.5308
Canton,United States of America,1900,3e4,-81.37583299999999,40.805
Canton,United States of America,2000,3e4,-81.37583299999999,40.805
Cap-Haitien,Haiti,1800,2e4,-72.19966900000001,19.756218999999998
Cap-Haitien,Haiti,1900,1e4,-72.19966900000001,19.756218999999998
Cap-Haitien,Haiti,2000,1e4,-72.19966900000001,19.756218999999998
Cape Town,South Africa,1900,148e3,18.423219999999997,-33.92584
Cape Town,South Africa,2000,125e4,18.423219999999997,-33.92584
Capua,Italy,-100,36e3,14.22013,41.09971000000001
Capua,Italy,-200,1e5,14.22013,41.09971000000001
Capua,Italy,-300,1e5,14.22013,41.09971000000001
Capua,Italy,100,17e4,14.22013,41.09971000000001
Capua,Italy,1000,1e5,14.22013,41.09971000000001
Capua,Italy,1100,1e5,14.22013,41.09971000000001
Capua,Italy,1200,1e5,14.22013,41.09971000000001
Capua,Italy,1300,1e5,14.22013,41.09971000000001
Capua,Italy,1400,1e5,14.22013,41.09971000000001
Capua,Italy,1500,1e5,14.22013,41.09971000000001
Capua,Italy,1600,1e5,14.22013,41.09971000000001
Capua,Italy,1700,1e5,14.22013,41.09971000000001
Capua,Italy,1800,1e5,14.22013,41.09971000000001
Capua,Italy,1900,1e5,14.22013,41.09971000000001
Capua,Italy,200,24e4,14.22013,41.09971000000001
Capua,Italy,2000,1e5,14.22013,41.09971000000001
Capua,Italy,300,17e4,14.22013,41.09971000000001
Capua,Italy,400,1e5,14.22013,41.09971000000001
Capua,Italy,500,1e5,14.22013,41.09971000000001
Capua,Italy,600,1e5,14.22013,41.09971000000001
Capua,Italy,700,1e5,14.22013,41.09971000000001
Capua,Italy,800,1e5,14.22013,41.09971000000001
Capua,Italy,900,1e5,14.22013,41.09971000000001
Caracas,Venezuela,1700,12500.0,-66.87919,10.48801
Caracas,Venezuela,1800,3e4,-66.87919,10.48801
Caracas,Venezuela,1900,82e3,-66.87919,10.48801
Caracas,Venezuela,2000,1975e3,-66.87919,10.48801
Caracol,Mexico,-100,1e5,-88.57069999999999,20.6792
Caracol,Mexico,-200,1e5,-88.57069999999999,20.6792
Caracol,Mexico,-300,1e5,-88.57069999999999,20.6792
Caracol,Mexico,-400,1e5,-88.57069999999999,20.6792
Caracol,Mexico,-500,1e5,-88.57069999999999,20.6792
Caracol,Mexico,-600,1e5,-88.57069999999999,20.6792
Caracol,Mexico,-700,14e4,-88.57069999999999,20.6792
Caracol,Mexico,-800,1e5,-88.57069999999999,20.6792
Caracol,Mexico,-900,1e5,-88.57069999999999,20.6792
Caracol,Mexico,100,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1000,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1100,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1200,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1300,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1400,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1500,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1600,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1700,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1800,1e5,-88.57069999999999,20.6792
Caracol,Mexico,1900,1e5,-88.57069999999999,20.6792
Caracol,Mexico,200,1e5,-88.57069999999999,20.6792
Caracol,Mexico,2000,1e5,-88.57069999999999,20.6792
Caracol,Mexico,300,1e5,-88.57069999999999,20.6792
Caracol,Mexico,400,1e5,-88.57069999999999,20.6792
Caracol,Mexico,500,1e5,-88.57069999999999,20.6792
Caracol,Mexico,600,14e4,-88.57069999999999,20.6792
Caracol,Mexico,700,1e5,-88.57069999999999,20.6792
Caracol,Mexico,800,1e5,-88.57069999999999,20.6792
Caracol,Mexico,900,1e5,-88.57069999999999,20.6792
Carchemish,Turkey/Syria,-100,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-1000,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-1100,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-1200,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-1300,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-1400,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-1500,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-1600,2e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-1700,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-200,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-300,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-400,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-500,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-600,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-700,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-800,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,-900,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,100,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1000,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1100,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1200,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1300,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1400,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1500,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1600,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1700,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1800,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,1900,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,200,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,2000,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,300,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,400,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,500,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,600,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,700,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,800,1e4,38.015,36.829722000000004
Carchemish,Turkey/Syria,900,1e4,38.015,36.829722000000004
Cardiff,Wales,1900,169e3,-3.17909,51.48158099999999
Cardiff,Wales,2000,615e3,-3.17909,51.48158099999999
Carlisle,United Kingdom,1900,45e3,-2.9381999999999997,54.895100000000006
Carlisle,United Kingdom,2000,45e3,-2.9381999999999997,54.895100000000006
Cartagena,Spain,1000,33e3,-0.9965829999999999,37.625683
Cartagena,Spain,1100,33e3,-0.9965829999999999,37.625683
Cartagena,Spain,1200,33e3,-0.9965829999999999,37.625683
Cartagena,Spain,1300,33e3,-0.9965829999999999,37.625683
Cartagena,Spain,1400,33e3,-0.9965829999999999,37.625683
Cartagena,Spain,1500,33e3,-0.9965829999999999,37.625683
Cartagena,Spain,1600,5e3,-0.9965829999999999,37.625683
Cartagena,Spain,1700,12e3,-0.9965829999999999,37.625683
Cartagena,Spain,1800,29e3,-0.9965829999999999,37.625683
Cartagena,Spain,1900,78e3,-0.9965829999999999,37.625683
Cartagena,Spain,2000,78e3,-0.9965829999999999,37.625683
Carthage,Tunisia,-100,2e5,10.330833,36.858056
Carthage,Tunisia,-100,1e5,10.3308,36.8581
Carthage,Tunisia,-200,2e5,10.330833,36.858056
Carthage,Tunisia,-200,15e4,10.3308,36.8581
Carthage,Tunisia,-300,5e5,10.330833,36.858056
Carthage,Tunisia,-300,5e4,10.3308,36.8581
Carthage,Tunisia,-400,2e5,10.330833,36.858056
Carthage,Tunisia,-400,5e4,10.3308,36.8581
Carthage,Tunisia,-500,1e5,10.330833,36.858056
Carthage,Tunisia,-600,1e5,10.330833,36.858056
Carthage,Tunisia,100,25e4,10.330833,36.858056
Carthage,Tunisia,100,1e5,10.3308,36.8581
Carthage,Tunisia,1000,27e4,10.330833,36.858056
Carthage,Tunisia,1000,5e4,10.3308,36.8581
Carthage,Tunisia,1100,27e4,10.330833,36.858056
Carthage,Tunisia,1100,5e4,10.3308,36.8581
Carthage,Tunisia,1200,27e4,10.330833,36.858056
Carthage,Tunisia,1200,5e4,10.3308,36.8581
Carthage,Tunisia,1300,27e4,10.330833,36.858056
Carthage,Tunisia,1300,5e4,10.3308,36.8581
Carthage,Tunisia,1400,27e4,10.330833,36.858056
Carthage,Tunisia,1400,5e4,10.3308,36.8581
Carthage,Tunisia,1500,27e4,10.330833,36.858056
Carthage,Tunisia,1500,5e4,10.3308,36.8581
Carthage,Tunisia,1600,27e4,10.330833,36.858056
Carthage,Tunisia,1600,5e4,10.3308,36.8581
Carthage,Tunisia,1700,27e4,10.330833,36.858056
Carthage,Tunisia,1700,5e4,10.3308,36.8581
Carthage,Tunisia,1800,27e4,10.330833,36.858056
Carthage,Tunisia,1800,5e4,10.3308,36.8581
Carthage,Tunisia,1900,27e4,10.330833,36.858056
Carthage,Tunisia,1900,5e4,10.3308,36.8581
Carthage,Tunisia,200,3e5,10.330833,36.858056
Carthage,Tunisia,200,1e5,10.3308,36.8581
Carthage,Tunisia,2000,27e4,10.330833,36.858056
Carthage,Tunisia,2000,5e4,10.3308,36.8581
Carthage,Tunisia,300,3e5,10.330833,36.858056
Carthage,Tunisia,300,1e5,10.3308,36.8581
Carthage,Tunisia,400,27e4,10.330833,36.858056
Carthage,Tunisia,400,66e3,10.3308,36.8581
Carthage,Tunisia,500,27e4,10.330833,36.858056
Carthage,Tunisia,500,1e5,10.3308,36.8581
Carthage,Tunisia,600,27e4,10.330833,36.858056
Carthage,Tunisia,600,1e5,10.3308,36.8581
Carthage,Tunisia,700,27e4,10.330833,36.858056
Carthage,Tunisia,700,5e4,10.3308,36.8581
Carthage,Tunisia,800,27e4,10.330833,36.858056
Carthage,Tunisia,800,5e4,10.3308,36.8581
Carthage,Tunisia,900,27e4,10.330833,36.858056
Carthage,Tunisia,900,5e4,10.3308,36.8581
Casablanca,Morocco,2000,2943e3,-7.61138,33.58831000000001
Cassel,France,1900,106e3,2.48527,50.801089999999995
Cassel,France,2000,106e3,2.48527,50.801089999999995
Catania,Italy,1200,15e3,15.08719,37.50213000000001
Catania,Italy,1300,1e4,15.08719,37.50213000000001
Catania,Italy,1400,1e4,15.08719,37.50213000000001
Catania,Italy,1500,1e4,15.08719,37.50213000000001
Catania,Italy,1600,18e3,15.08719,37.50213000000001
Catania,Italy,1700,14e3,15.08719,37.50213000000001
Catania,Italy,1800,48e3,15.08719,37.50213000000001
Catania,Italy,1900,138e3,15.08719,37.50213000000001
Catania,Italy,2000,299e3,15.08719,37.50213000000001
Cerignola,Italy,1900,31e3,15.90046,41.264030000000005
Cerignola,Italy,2000,31e3,15.90046,41.264030000000005
Ceske Budejovice,Czech Republic,1900,39e3,14.474722,48.974722
Ceske Budejovice,Czech Republic,2000,39e3,14.474722,48.974722
Ceuta,Spain,1200,4e4,-5.31979,35.88933
Ceuta,Spain,1300,4e4,-5.31979,35.88933
Ceuta,Spain,1400,3e4,-5.31979,35.88933
Ceuta,Spain,1500,3e4,-5.31979,35.88933
Ceuta,Spain,1600,3e4,-5.31979,35.88933
Ceuta,Spain,1700,3e4,-5.31979,35.88933
Ceuta,Spain,1800,3e4,-5.31979,35.88933
Ceuta,Spain,1900,3e4,-5.31979,35.88933
Ceuta,Spain,2000,3e4,-5.31979,35.88933
Chakanputun,Mexico,1600,2e4,-90.71666700000002,19.35
Chakanputun,Mexico,1700,2e4,-90.71666700000002,19.35
Chakanputun,Mexico,1800,2e4,-90.71666700000002,19.35
Chakanputun,Mexico,1900,2e4,-90.71666700000002,19.35
Chakanputun,Mexico,2000,2e4,-90.71666700000002,19.35
Chanchan,Peru,1400,25e3,-79.074536,-8.106
Chanchan,Peru,1500,25e3,-79.074536,-8.106
Chanchan,Peru,1600,25e3,-79.074536,-8.106
Chanchan,Peru,1700,25e3,-79.074536,-8.106
Chanchan,Peru,1800,25e3,-79.074536,-8.106
Chanchan,Peru,1900,25e3,-79.074536,-8.106
Chanchan,Peru,2000,25e3,-79.074536,-8.106
Chanda,India,1700,5e4,82.315343,26.064269
Chanda,India,1800,5e4,82.315343,26.064269
Chanda,India,1900,16233.0,82.315343,26.064269
Chanda,India,2000,16233.0,82.315343,26.064269
Chandannagar,India,1800,45e3,88.38,22.87
Chandannagar,India,1900,30694.0,88.38,22.87
Chandannagar,India,2000,30694.0,88.38,22.87
Chanderi,India,1500,7e4,78.1376,24.715139999999998
Chanderi,India,1600,72e3,78.1376,24.715139999999998
Chanderi,India,1700,72e3,78.1376,24.715139999999998
Chanderi,India,1800,72e3,78.1376,24.715139999999998
Chanderi,India,1900,72e3,78.1376,24.715139999999998
Chanderi,India,2000,72e3,78.1376,24.715139999999998
Chandragiri,India,1200,9e3,79.3167,13.5833
Chandragiri,India,1300,9e3,79.3167,13.5833
Chandragiri,India,1400,9e3,79.3167,13.5833
Chandragiri,India,1500,9e3,79.3167,13.5833
Chandragiri,India,1600,9e3,79.3167,13.5833
Chandragiri,India,1700,9e3,79.3167,13.5833
Chandragiri,India,1800,9e3,79.3167,13.5833
Chandragiri,India,1900,4235.0,79.3167,13.5833
Chandragiri,India,2000,4235.0,79.3167,13.5833
Changchun,China,1600,85e3,125.2,43.9
Changchun,China,1700,85e3,125.2,43.9
Changchun,China,1800,3e4,125.2,43.9
Changchun,China,1900,3e4,125.2,43.9
Changchun,China,2000,2192e3,125.2,43.9
Changde,China,2000,1232e3,111.68329999999999,29.0333
Changsha,China,-100,38e3,112.972222,28.196111000000002
Changsha,China,-200,38e3,112.972222,28.196111000000002
Changsha,China,-300,4e4,112.972222,28.196111000000002
Changsha,China,-400,4e4,112.972222,28.196111000000002
Changsha,China,100,38e3,112.972222,28.196111000000002
Changsha,China,1000,38e3,112.972222,28.196111000000002
Changsha,China,1100,37e3,112.972222,28.196111000000002
Changsha,China,1200,37e3,112.972222,28.196111000000002
Changsha,China,1300,37e3,112.972222,28.196111000000002
Changsha,China,1400,37e3,112.972222,28.196111000000002
Changsha,China,1500,37e3,112.972222,28.196111000000002
Changsha,China,1600,37e3,112.972222,28.196111000000002
Changsha,China,1700,6e4,112.972222,28.196111000000002
Changsha,China,1800,85e3,112.972222,28.196111000000002
Changsha,China,1900,22e4,112.972222,28.196111000000002
Changsha,China,200,38e3,112.972222,28.196111000000002
Changsha,China,2000,1376e3,112.972222,28.196111000000002
Changsha,China,300,38e3,112.972222,28.196111000000002
Changsha,China,400,38e3,112.972222,28.196111000000002
Changsha,China,500,38e3,112.972222,28.196111000000002
Changsha,China,600,38e3,112.972222,28.196111000000002
Changsha,China,700,38e3,112.972222,28.196111000000002
Changsha,China,800,38e3,112.972222,28.196111000000002
Changsha,China,900,38e3,112.972222,28.196111000000002
Changshu,China,2000,1036e3,120.82199999999999,31.665
Changteh,China,1900,4e4,112.93881400000001,28.228208999999996
Changteh,China,2000,4e4,112.93881400000001,28.228208999999996
Changzhou,China,1000,75e3,119.95401000000001,31.77358
Changzhou,China,1100,9e4,119.95401000000001,31.77358
Changzhou,China,1200,9e4,119.95401000000001,31.77358
Changzhou,China,1300,9e4,119.95401000000001,31.77358
Changzhou,China,1400,9e4,119.95401000000001,31.77358
Changzhou,China,1500,9e4,119.95401000000001,31.77358
Changzhou,China,1600,85e3,119.95401000000001,31.77358
Changzhou,China,1700,85e3,119.95401000000001,31.77358
Changzhou,China,1800,85e3,119.95401000000001,31.77358
Changzhou,China,1900,85e3,119.95401000000001,31.77358
Changzhou,China,2000,1293e3,119.95401000000001,31.77358
Changzhou,China,900,75e3,119.95401000000001,31.77358
Chaozhou,China,1800,4e4,116.63,23.67
Chaozhou,China,1900,4e4,116.63,23.67
Chaozhou,China,2000,4e4,116.63,23.67
Charleston,United States of America,1800,18844.0,-79.9333,32.783300000000004
Charleston,United States of America,1900,58e3,-79.9333,32.783300000000004
Charleston,United States of America,2000,58e3,-79.9333,32.783300000000004
Chatham,United Kingdom,1800,2e4,0.52786,51.378910000000005
Chatham,United Kingdom,1900,51314.0,0.52786,51.378910000000005
Chatham,United Kingdom,2000,51314.0,0.52786,51.378910000000005
Chattanooga,United States of America,1900,3e4,-85.30968,35.04563
Chattanooga,United States of America,2000,3e4,-85.30968,35.04563
Chefoo,China,1900,35e3,121.389167,37.535000000000004
Chefoo,China,2000,35e3,121.389167,37.535000000000004
Cheltenham,United Kingdom,1900,48e3,-2.066667,51.883333
Cheltenham,United Kingdom,2000,48e3,-2.066667,51.883333
Chelyabinsk,Russian Federation,2000,1064e3,61.42915000000001,55.154019999999996
Chemnitz,Germany,1900,206e3,12.91667,50.833330000000004
Chemnitz,Germany,2000,331e3,12.91667,50.833330000000004
Chengde,China,1800,6e4,117.933333,40.966666999999994
Chengde,China,1900,4e4,117.933333,40.966666999999994
Chengde,China,2000,4e4,117.933333,40.966666999999994
Chengdu,China,-100,7e4,104.06667,30.66667
Chengdu,China,100,25e4,104.06667,30.66667
Chengdu,China,1000,7e4,104.06667,30.66667
Chengdu,China,1100,37e3,104.06667,30.66667
Chengdu,China,1200,46e3,104.06667,30.66667
Chengdu,China,1300,54e3,104.06667,30.66667
Chengdu,China,1400,5e4,104.06667,30.66667
Chengdu,China,1500,85e3,104.06667,30.66667
Chengdu,China,1600,1e5,104.06667,30.66667
Chengdu,China,1700,5e4,104.06667,30.66667
Chengdu,China,1800,97e3,104.06667,30.66667
Chengdu,China,1900,3e5,104.06667,30.66667
Chengdu,China,200,25e4,104.06667,30.66667
Chengdu,China,2000,2954e3,104.06667,30.66667
Chengdu,China,300,25e4,104.06667,30.66667
Chengdu,China,400,25e4,104.06667,30.66667
Chengdu,China,500,25e4,104.06667,30.66667
Chengdu,China,600,81e3,104.06667,30.66667
Chengdu,China,700,1e5,104.06667,30.66667
Chengdu,China,800,87500.0,104.06667,30.66667
Chengdu,China,900,75e3,104.06667,30.66667
Cherbourg,France,1900,42e3,-1.625298,49.639093
Cherbourg,France,2000,42e3,-1.625298,49.639093
Chernivtsi,Ukraine,1900,67e3,25.935216999999998,48.291683
Chernivtsi,Ukraine,2000,67e3,25.935216999999998,48.291683
Chester,United Kingdom,1900,38e3,-2.8915999999999995,53.19030000000001
Chester,United Kingdom,2000,38e3,-2.8915999999999995,53.19030000000001
Chhapra,India,1800,35e3,84.7274,25.7848
Chhapra,India,1900,47e3,84.7274,25.7848
Chhapra,India,2000,47e3,84.7274,25.7848
Chiang Mai,Thailand,1300,32e3,98.960775,18.790978000000003
Chiang Mai,Thailand,1400,32e3,98.960775,18.790978000000003
Chiang Mai,Thailand,1500,45e3,98.960775,18.790978000000003
Chiang Mai,Thailand,1600,45e3,98.960775,18.790978000000003
Chiang Mai,Thailand,1700,45e3,98.960775,18.790978000000003
Chiang Mai,Thailand,1800,45e3,98.960775,18.790978000000003
Chiang Mai,Thailand,1900,25e3,98.960775,18.790978000000003
Chiang Mai,Thailand,2000,26062.0,98.960775,18.790978000000003
Chibiri,Ghana,1700,3e4,-2.42,6.819999999999999
Chibiri,Ghana,1800,45e3,-2.42,6.819999999999999
Chibiri,Ghana,1900,45e3,-2.42,6.819999999999999
Chibiri,Ghana,2000,45e3,-2.42,6.819999999999999
Chicago,United States of America,1900,1717e3,-87.65005,41.85003
Chicago,United States of America,2000,2896e3,-87.6501,41.85003
Chicago,United States of America,2000,76e5,-87.65005,41.85003
Chihuahua,Mexico,1900,3e4,-106.08332999999999,28.63333
Chihuahua,Mexico,2000,3e4,-106.08332999999999,28.63333
Chillan,Chile,1900,34e3,-72.10343999999999,-36.60664
Chillan,Chile,2000,34e3,-72.10343999999999,-36.60664
Chillicothe,United States of America,1500,18e3,-82.9839,39.3364
Chillicothe,United States of America,1600,18e3,-82.9839,39.3364
Chillicothe,United States of America,1700,18e3,-82.9839,39.3364
Chillicothe,United States of America,1800,18e3,-82.9839,39.3364
Chillicothe,United States of America,1900,18e3,-82.9839,39.3364
Chillicothe,United States of America,2000,18e3,-82.9839,39.3364
Chincha,Peru,1600,5e3,-76.133333,-13.450000000000001
Chincha,Peru,1700,5e3,-76.133333,-13.450000000000001
Chincha,Peru,1800,5e3,-76.133333,-13.450000000000001
Chincha,Peru,1900,5e3,-76.133333,-13.450000000000001
Chincha,Peru,2000,5e3,-76.133333,-13.450000000000001
Chinkiang,China,1300,35e3,119.41666700000002,32.2
Chinkiang,China,1600,39e3,119.41666700000002,32.2
Chinkiang,China,1700,68e3,119.41666700000002,32.2
Chinkiang,China,1800,6e4,119.41666700000002,32.2
Chinkiang,China,1900,168e3,119.41666700000002,32.2
Chinkiang,China,900,25e3,119.41666700000002,32.2
Chisinau,Republic of Moldova,1900,125e3,28.84155,47.026858000000004
Chisinau,Republic of Moldova,2000,125e3,28.84155,47.026858000000004
Chittagong,Bangladesh,2000,1364e3,91.83168,22.3384
Chittoor,India,1400,4e4,79.100329,13.217175999999998
Chittoor,India,1500,5e4,79.100329,13.217175999999998
Chittoor,India,1600,4e4,79.100329,13.217175999999998
Chittoor,India,1700,4e4,79.100329,13.217175999999998
Chittoor,India,1800,4e4,79.100329,13.217175999999998
Chittoor,India,1900,5572.0,79.100329,13.217175999999998
Chittoor,India,2000,5572.0,79.100329,13.217175999999998
Cholula,Mexico,1100,6e4,-98.306389,19.063329999999997
Cholula,Mexico,1200,6e4,-98.306389,19.063329999999997
Cholula,Mexico,1300,6e4,-98.306389,19.063329999999997
Cholula,Mexico,1400,6e4,-98.306389,19.063329999999997
Cholula,Mexico,1500,36e3,-98.306389,19.063329999999997
Cholula,Mexico,1600,13e3,-98.306389,19.063329999999997
Cholula,Mexico,1700,9e3,-98.306389,19.063329999999997
Cholula,Mexico,1800,9e3,-98.306389,19.063329999999997
Cholula,Mexico,1900,6e3,-98.306389,19.063329999999997
Cholula,Mexico,2000,6e3,-98.306389,19.063329999999997
Chongqing,China,1600,36e3,106.551557,29.56301
Chongqing,China,1700,36e3,106.551557,29.56301
Chongqing,China,1800,53e3,106.551557,29.56301
Chongqing,China,1900,18e4,106.551557,29.56301
Chongqing,China,2000,3127e3,106.551557,29.56301
Chorzow,Poland,2000,5e5,18.95,50.3
Christchurch,New Zealand,1900,55e3,172.636225,-43.532054
Christchurch,New Zealand,2000,55e3,172.636225,-43.532054
Chunar,India,1900,11058.0,82.8836,25.12909
Chunar,India,2000,11058.0,82.8836,25.12909
Cincinnati,United States of America,1500,1e4,-84.45689,39.162000000000006
Cincinnati,United States of America,1600,1e4,-84.45689,39.162000000000006
Cincinnati,United States of America,1700,1e4,-84.45689,39.162000000000006
Cincinnati,United States of America,1800,1e4,-84.45689,39.162000000000006
Cincinnati,United States of America,1900,417e3,-84.45689,39.162000000000006
Cincinnati,United States of America,2000,1422e3,-84.45689,39.162000000000006
Cirebon,Indonesia,2000,208e4,108.5667,-6.7167
Clermont,France,1700,17108.0,3.0824,45.783100000000005
Clermont,France,1800,24e3,3.0824,45.783100000000005
Clermont,France,1900,52e3,3.0824,45.783100000000005
Clermont,France,2000,52e3,3.0824,45.783100000000005
Cleveland,United States of America,1900,385e3,-81.695409,41.499495
Cleveland,United States of America,2000,23e5,-81.695409,41.499495
Cluj-Napoca,Romania,1900,46e3,23.599890000000002,46.777248
Cluj-Napoca,Romania,2000,46e3,23.599890000000002,46.777248
Coatbridge,United Kingdom,1900,57e3,-4.02469,55.86216
Coatbridge,United Kingdom,2000,57e3,-4.02469,55.86216
Cochabamba,Bolivia,1800,22e3,-66.15679999999999,-17.389499999999998
Cochabamba,Bolivia,1900,14700.0,-66.15679999999999,-17.389499999999998
Cochabamba,Bolivia,2000,14700.0,-66.15679999999999,-17.389499999999998
Cochin,India,1500,33e3,76.26022000000002,9.93988
Cochin,India,1600,56e3,76.26022000000002,9.93988
Cochin,India,1700,56e3,76.26022000000002,9.93988
Cochin,India,1800,56e3,76.26022000000002,9.93988
Cochin,India,1900,13588.0,76.26022000000002,9.93988
Cochin,India,2000,525e3,76.26022000000002,9.93988
Coimbatore,India,1900,52e3,76.96612000000002,11.005550000000001
Coimbatore,India,2000,55e4,76.96612000000002,11.005550000000001
